22 121 0.036324 1638
25 121 0.033402 1790
28 121 0.060991 2742
31 121 0.079328 3725
34 121 0.094894 5100
37 121 0.143839 6432
40 121 0.193663 9355
43 121 0.132232 6977
46 121 0.293085 12769
49 121 0.231042 11517
52 121 0.429657 19028
55 121 0.395081 18992
58 121 0.505521 24608
61 121 0.56344 27157
64 121 0.751637 32280
67 121 0.54718 29663
70 121 0.954377 44152
73 121 1.01279 47140
76 121 1.28833 54213
79 121 1.13621 53847
1 196 0.000433 3
4 196 0.001172 23
7 196 0.003389 136
10 196 0.002747 124
13 196 0.009058 367
16 196 0.005194 280
19 196 0.019183 902
22 196 0.028871 1293
25 196 0.054779 2430
28 196 0.040873 2190
31 196 0.112366 6686
34 196 0.067325 3535
37 196 0.087508 4813
40 196 0.192678 8702
43 196 0.238839 11675
46 196 0.259784 13047
49 196 0.321197 15303
52 196 0.306224 15171
55 196 0.331376 16715
58 196 0.514853 25038
61 196 0.579706 30315
64 196 0.755297 32340
67 196 0.754133 35687
70 196 0.649096 32504
73 196 0.71265 35146
76 196 0.927379 44544
79 196 1.13715 52644
1 289 0.000729 3
4 289 0.001005 23
7 289 0.001888 71
10 289 0.009623 520
13 289 0.018535 898
16 289 0.011583 672
19 289 0.014103 791
22 289 0.063739 3174
25 289 0.029023 1633
28 289 0.133186 6992
31 289 0.043523 2573
34 289 0.184532 9562
37 289 0.129968 7032
40 289 0.127321 6868
43 289 0.165917 8720
46 289 0.221786 11333
49 289 0.247908 11415
52 289 0.23239 11993
55 289 0.286763 15894
58 289 0.584368 32669
61 289 0.579056 28200
64 289 0.668652 32443
67 289 0.700888 32671
70 289 0.532969 28676
73 289 1.03584 47762
76 289 1.20342 54806
79 289 0.65545 37432
1 400 0.000461 3
4 400 0.000887 22
7 400 0.001916 65
10 400 0.005558 293
13 400 0.011163 599
16 400 0.009171 455
19 400 0.01361 710
22 400 0.055049 3486
25 400 0.05942 3277
28 400 0.032217 1845
31 400 0.283349 15124
34 400 0.275299 15131
37 400 0.076586 4265
40 400 0.755835 41332
43 400 0.124829 6837
46 400 0.362319 17005
49 400 0.264591 14457
52 400 0.433511 20590
55 400 0.369699 17091
58 400 0.554953 26527
61 400 0.400569 21703
64 400 0.522347 26503
67 400 0.617167 29411
70 400 1.34573 65278
73 400 0.935885 43526
76 400 0.957463 46298
79 400 1.658 87622
1 529 0.000474 3
4 529 0.001087 31
7 529 0.001532 56
10 529 0.008394 401
13 529 0.007943 431
16 529 0.009134 441
19 529 0.015646 900
22 529 0.06399 3854
25 529 0.037355 1856
28 529 0.195132 10099
31 529 0.072591 3951
34 529 0.099196 5253
37 529 0.626274 31706
40 529 0.076876 4082
43 529 0.47046 22083
46 529 0.387414 19814
49 529 0.379074 17566
52 529 0.287082 15385
55 529 0.811288 39845
58 529 0.500718 22924
61 529 1.96965 102021
64 529 0.818222 40403
67 529 1.11647 53824
70 529 0.973566 45498
73 529 0.789155 39214
76 529 0.782227 40948
79 529 1.41566 64104
1 676 0.00032 3
4 676 0.000895 20
7 676 0.001815 67
10 676 0.005252 211
13 676 0.009027 388
16 676 0.032316 1505
19 676 0.097532 5571
22 676 0.030584 1758
25 676 0.046628 2389
28 676 0.074551 3312
31 676 0.108316 5479
34 676 0.133273 7681
37 676 0.228927 13925
40 676 0.636643 36264
43 676 0.840839 46510
46 676 0.290654 15567
49 676 1.29408 67081
52 676 0.466235 23368
55 676 0.732453 43345
58 676 2.82994 152408
61 676 1.84937 108216
64 676 0.690582 34259
67 676 0.907813 42648
70 676 0.81817 42116
73 676 0.94207 48617
76 676 0.955462 46468
79 676 1.19787 54526
1 841 0.000436 3
4 841 0.001051 25
7 841 0.002414 95
10 841 0.003273 143
13 841 0.014026 777
16 841 0.018229 1180
19 841 0.060681 3222
22 841 0.036717 1954
25 841 0.108481 6090
28 841 0.187253 10710
31 841 0.217348 11709
34 841 0.210377 12498
37 841 0.074902 4094
40 841 0.127618 6446
43 841 0.515848 27692
46 841 0.271758 12054
49 841 0.519314 26705
52 841 2.08893 110322
55 841 1.44031 66128
58 841 0.445436 21247
61 841 1.31291 69380
64 841 0.448584 22631
67 841 0.883231 48063
70 841 0.612219 31382
73 841 1.00426 48849
76 841 0.840928 42184
79 841 1.63263 86796
1 1024 0.000446 3
4 1024 0.000991 31
7 1024 0.002893 126
10 1024 0.005792 299
13 1024 0.007808 415
16 1024 0.012288 654
19 1024 0.025876 1571
22 1024 0.126852 6656
25 1024 0.049492 2367
28 1024 0.156455 9014
31 1024 0.040449 2153
34 1024 0.21317 11737
37 1024 0.404739 23100
40 1024 0.209787 8358
43 1024 1.43569 73371
46 1024 0.331072 21614
49 1024 1.73694 90411
52 1024 0.576231 28754
55 1024 0.661653 37783
58 1024 1.15305 56778
61 1024 1.28142 67085
64 1024 0.632328 32525
67 1024 1.54168 72983
70 1024 0.54453 29734
73 1024 1.98113 111757
76 1024 0.89984 47944
79 1024 1.60868 79414
1 1225 0.000633 3
4 1225 0.00109 27
7 1225 0.001201 39
10 1225 0.00254 99
13 1225 0.005245 249
16 1225 0.054903 3525
19 1225 0.044196 2221
22 1225 0.068628 4374
25 1225 0.076095 4787
28 1225 0.054547 3595
31 1225 0.244141 15780
34 1225 0.389152 21325
37 1225 0.169049 9591
40 1225 0.372436 21083
43 1225 0.425513 23549
46 1225 0.51724 30621
49 1225 0.912182 55930
52 1225 0.378796 18348
55 1225 1.65487 88131
58 1225 2.42219 142595
61 1225 0.492581 25106
64 1225 0.634788 31188
67 1225 2.5367 132886
70 1225 1.46145 77533
73 1225 2.68261 158578
76 1225 0.771126 45330
79 1225 0.92278 48439
1 1444 0.000427 3
4 1444 0.000997 25
7 1444 0.002053 78
10 1444 0.003708 157
13 1444 0.011245 625
16 1444 0.022696 1358
19 1444 0.025785 1576
22 1444 0.039956 2442
25 1444 0.147448 8780
28 1444 0.136327 9434
31 1444 0.265273 16043
34 1444 0.327279 18029
37 1444 0.333336 18963
40 1444 1.79072 106236
43 1444 0.86344 48855
46 1444 0.60675 36775
49 1444 1.31547 70697
52 1444 0.851107 53665
55 1444 3.45213 175285
58 1444 0.71805 38027
61 1444 0.619112 32855
64 1444 2.14554 128155
67 1444 1.19314 64831
70 1444 1.79668 90548
73 1444 2.20113 117252
76 1444 1.29303 57584
79 1444 2.10566 111825
1 1681 0.000427 3
4 1681 0.000999 30
7 1681 0.001851 68
10 1681 0.004924 267
13 1681 0.007572 389
16 1681 0.037048 2349
19 1681 0.048664 3046
22 1681 0.146792 9556
25 1681 0.092254 5692
28 1681 0.261913 17439
31 1681 0.320382 18495
34 1681 0.101368 5121
37 1681 0.526788 30567
40 1681 0.183314 8766
43 1681 0.491844 30078
46 1681 0.735782 41913
49 1681 1.0823 67636
52 1681 0.338934 17138
55 1681 0.501116 26998
58 1681 1.46908 87083
61 1681 1.55732 91442
64 1681 0.791195 43626
67 1681 1.01365 52393
70 1681 0.83218 41180
73 1681 1.08697 53557
76 1681 1.1226 57112
79 1681 6.38285 338876
1 1936 0.000482 3
4 1936 0.000791 17
7 1936 0.001951 67
10 1936 0.006759 335
13 1936 0.006646 336
16 1936 0.041397 2372
19 1936 0.039645 2684
22 1936 0.048718 3257
25 1936 0.071952 4213
28 1936 0.153051 9078
31 1936 0.131874 8451
34 1936 0.322335 18806
37 1936 0.137201 7748
40 1936 0.548703 28639
43 1936 1.88605 99266
46 1936 0.413021 23616
49 1936 0.236264 12662
52 1936 2.00277 109935
55 1936 1.16212 66502
58 1936 0.460676 22658
61 1936 0.512751 24139
64 1936 0.545823 28360
67 1936 3.90532 216028
70 1936 0.823136 42909
73 1936 3.9455 236294
76 1936 8.38472 467945
79 1936 7.15072 378447
1 2209 0.000333 3
4 2209 0.001045 31
7 2209 0.002076 69
10 2209 0.005814 298
13 2209 0.017317 1000
16 2209 0.01945 1137
19 2209 0.084711 4347
22 2209 0.039761 2529
25 2209 0.043779 2823
28 2209 0.426887 24330
31 2209 0.067761 3480
34 2209 0.23265 13957
37 2209 0.303826 19015
40 2209 0.270056 14122
43 2209 0.479252 24869
46 2209 1.0415 58832
49 2209 3.27041 149904
52 2209 2.84696 165168
55 2209 2.98769 127243
58 2209 1.14876 56864
61 2209 2.43738 139675
64 2209 0.711509 38974
67 2209 0.938984 35667
70 2209 1.66065 94779
73 2209 1.0872 54881
76 2209 2.67414 146397
79 2209 8.19489 311987
1 2500 0.000454 3
4 2500 0.001047 27
7 2500 0.001215 42
10 2500 0.003066 138
13 2500 0.011794 654
16 2500 0.017509 708
19 2500 0.076586 4277
22 2500 0.024738 1348
25 2500 0.059315 3547
28 2500 0.050127 3199
31 2500 0.663077 36834
34 2500 0.467587 27755
37 2500 0.11178 7639
40 2500 0.397622 22126
43 2500 1.06819 65566
46 2500 0.753122 49134
49 2500 1.056 59440
52 2500 1.87564 97652
55 2500 0.428954 19758
58 2500 3.10249 195107
61 2500 1.48637 86644
64 2500 1.70577 102847
67 2500 3.84894 201729
70 2500 5.12838 301195
73 2500 9.24477 493701
76 2500 5.1206 300242
79 2500 13.647 714348
1 2809 0.000431 3
4 2809 0.000769 20
7 2809 0.002308 95
10 2809 0.004018 206
13 2809 0.006216 322
16 2809 0.121786 7521
19 2809 0.035237 2180
22 2809 0.027202 1652
25 2809 0.028561 1716
28 2809 0.31591 22518
31 2809 0.876258 55158
34 2809 0.070792 4753
37 2809 0.380347 23218
40 2809 0.725355 29303
43 2809 0.80438 47168
46 2809 0.2639 11996
49 2809 0.981712 58559
52 2809 2.3848 117400
55 2809 2.19761 117844
58 2809 2.75501 149672
61 2809 2.85443 161278
64 2809 2.86251 178497
67 2809 1.04248 58399
70 2809 3.76945 231352
73 2809 1.50522 92964
76 2809 1.13088 59585
79 2809 9.33385 493153
1 3136 0.000467 3
4 3136 0.000918 20
7 3136 0.001771 67
10 3136 0.002637 117
13 3136 0.00974 576
16 3136 0.028132 1849
19 3136 0.008676 525
22 3136 0.143568 9668
25 3136 0.171162 11308
28 3136 0.152713 8741
31 3136 0.311831 17285
34 3136 0.177122 11866
37 3136 0.373753 26109
40 3136 0.661737 43664
43 3136 1.24856 73020
46 3136 0.218748 11240
49 3136 0.286089 13500
52 3136 0.834627 50635
55 3136 2.70713 158970
58 3136 1.03171 68630
61 3136 0.993445 58827
64 3136 6.05411 308722
67 3136 5.35258 301833
70 3136 1.86717 111543
73 3136 8.22189 431618
76 3136 8.11696 448672
79 3136 7.36095 436464
1 3481 0.000337 3
4 3481 0.00101 31
7 3481 0.002143 80
10 3481 0.003601 163
13 3481 0.007584 433
16 3481 0.043986 2834
19 3481 0.06381 3941
22 3481 0.082977 5814
25 3481 0.163936 10572
28 3481 0.177396 9902
31 3481 0.316268 20252
34 3481 0.694652 43048
37 3481 0.506586 28886
40 3481 0.744143 46558
43 3481 1.5828 95377
46 3481 0.321571 17484
49 3481 1.75733 110801
52 3481 1.44702 92316
55 3481 1.01878 64733
58 3481 0.595923 38159
61 3481 3.33115 184248
64 3481 3.16462 215263
67 3481 4.45023 248303
70 3481 1.29457 66781
73 3481 4.58183 269499
76 3481 0.713153 41640
79 3481 2.1147 85059
1 3844 0.000401 3
4 3844 0.001058 23
7 3844 0.002349 97
10 3844 0.005024 240
13 3844 0.00383 194
16 3844 0.010762 602
19 3844 0.066003 4028
22 3844 0.065458 4365
25 3844 0.096975 6222
28 3844 0.097292 6103
31 3844 0.407527 24133
34 3844 0.423193 25488
37 3844 0.990028 65704
40 3844 0.21037 13597
43 3844 0.571714 32718
46 3844 0.441341 26541
49 3844 1.31893 81649
52 3844 1.61108 99284
55 3844 0.347594 20265
58 3844 3.04856 184065
61 3844 2.66597 166157
64 3844 3.78489 211086
67 3844 4.7991 289931
70 3844 6.58208 352118
73 3844 1.48069 84802
76 3844 7.47565 416670
79 3844 1.39541 67367
1 4225 0.000575 3
4 4225 0.000954 21
7 4225 0.001122 36
10 4225 0.003861 180
13 4225 0.030445 1910
16 4225 0.02188 1276
19 4225 0.034548 2225
22 4225 0.024985 1501
25 4225 0.227919 16198
28 4225 0.146137 10199
31 4225 0.230876 13250
34 4225 0.31059 18963
37 4225 0.720435 47024
40 4225 0.219377 11614
43 4225 0.422445 27796
46 4225 1.19643 66589
49 4225 2.21644 147436
52 4225 2.40215 152068
55 4225 1.37274 83624
58 4225 2.05418 124815
61 4225 1.70978 108827
64 4225 2.6475 153138
67 4225 0.625874 32239
70 4225 4.92422 287003
73 4225 1.15468 66131
76 4225 1.68002 93068
79 4225 14.8437 804539
1 4624 0.000591 3
4 4624 0.000839 17
7 4624 0.002334 92
10 4624 0.007509 383
13 4624 0.007113 351
16 4624 0.201173 12407
19 4624 0.032528 2048
22 4624 0.093705 6192
25 4624 0.142562 8760
28 4624 0.347786 24412
31 4624 0.68711 43739
34 4624 0.35267 22282
37 4624 0.63104 37051
40 4624 0.698229 40701
43 4624 0.700578 40758
46 4624 1.22836 69347
49 4624 0.461307 29327
52 4624 2.38078 164020
55 4624 1.24152 78016
58 4624 2.81464 158800
61 4624 3.13257 176061
64 4624 0.558396 34180
67 4624 3.56426 213862
70 4624 0.963059 47897
73 4624 10.7075 589316
76 4624 10.1875 561982
79 4624 6.79241 367140
1 5041 0.000407 3
4 5041 0.000904 21
7 5041 0.001464 52
10 5041 0.004081 201
13 5041 0.007869 405
16 5041 0.023891 1444
19 5041 0.098915 5239
22 5041 0.046672 2984
25 5041 0.153802 9369
28 5041 0.12508 7781
31 5041 0.165669 9881
34 5041 0.642737 43180
37 5041 0.253822 17852
40 5041 1.17375 77147
43 5041 1.21042 75291
46 5041 1.28364 86664
49 5041 2.43737 156243
52 5041 1.60139 94640
55 5041 1.05596 66430
58 5041 3.64656 231094
61 5041 4.45103 232120
64 5041 4.0419 241970
67 5041 3.322 180033
70 5041 4.06536 243465
73 5041 0.753465 38693
76 5041 5.31075 326286
79 5041 4.71007 275678
1 5476 0.000321 3
4 5476 0.000991 23
7 5476 0.002068 69
10 5476 0.011164 616
13 5476 0.004144 212
16 5476 0.020063 1161
19 5476 0.142884 9241
22 5476 0.061931 4272
25 5476 0.226379 11691
28 5476 0.292661 18299
31 5476 0.101097 7065
34 5476 0.387969 24535
37 5476 0.525077 31698
40 5476 0.254448 13967
43 5476 1.03061 53868
46 5476 1.41844 89840
49 5476 1.17954 73567
52 5476 3.86726 240735
55 5476 1.99582 114477
58 5476 1.03035 61442
61 5476 4.78239 276653
64 5476 5.12072 280883
67 5476 2.48894 154531
70 5476 5.04936 297314
73 5476 5.46687 312413
76 5476 6.55625 359008
79 5476 2.13942 138646
1 5929 0.000423 3
4 5929 0.000887 23
7 5929 0.001486 52
10 5929 0.003138 138
13 5929 0.00691 357
16 5929 0.038214 1754
19 5929 0.05602 3773
22 5929 0.136356 8867
25 5929 0.277761 19563
28 5929 0.081293 5464
31 5929 0.613159 36288
34 5929 0.409649 25353
37 5929 0.373475 23067
40 5929 1.14456 76984
43 5929 1.01019 66078
46 5929 2.96295 197571
49 5929 5.19146 342838
52 5929 2.05174 128825
55 5929 3.05494 182354
58 5929 0.461152 23038
61 5929 4.72818 263401
64 5929 2.06801 115105
67 5929 4.52104 252854
70 5929 5.63102 308527
73 5929 1.81296 120597
76 5929 7.79825 498842
79 5929 11.7769 648281

1 4 0.000511 3
4 4 0.000725 17
7 4 0.001249 28
10 4 0.002227 65
13 4 0.002517 76
16 4 0.003884 131
19 4 0.005072 167
22 4 0.004318 178
25 4 0.007697 299
28 4 0.010912 384
31 4 0.010506 386
34 4 0.012915 511
37 4 0.018219 663
40 4 0.022822 793
43 4 0.020332 758
46 4 0.026452 1011
49 4 0.02385 942
52 4 0.031404 1169
55 4 0.035142 1285
58 4 0.039074 1474
61 4 0.036892 1386
64 4 0.043673 1712
67 4 0.047168 1852
70 4 0.049963 2025
73 4 0.050561 2148
76 4 0.056124 2312
79 4 0.059237 2230
1 25 0.000447 3
4 25 0.00089 21
7 25 0.002 68
10 25 0.005585 235
13 25 0.006346 310
16 25 0.011146 489
19 25 0.018462 924
22 25 0.026508 1319
25 25 0.02815 1333
28 25 0.031086 1732
31 25 0.057232 2639
34 25 0.104785 4690
37 25 0.159273 7064
40 25 0.177529 8208
43 25 0.211476 8905
46 25 0.222631 10160
49 25 0.166443 8446
52 25 0.211083 10918
55 25 0.28726 13764
58 25 0.399563 18938
61 25 0.362191 18346
64 25 0.40051 21844
67 25 0.501955 24704
70 25 0.771141 34359
73 25 0.830137 38482
76 25 0.622996 33846
79 25 0.954835 46464
1 64 0.000393 3
4 64 0.000899 25
7 64 0.002406 88
10 64 0.004502 175
13 64 0.007002 277
16 64 0.010664 482
19 64 0.020937 1044
22 64 0.026165 1143
25 64 0.033026 1606
28 64 0.058821 2764
31 64 0.143832 6743
34 64 0.128548 4586
37 64 0.122714 5702
40 64 0.173014 8979
43 64 0.234649 10153
46 64 0.244691 13471
49 64 0.315661 14687
52 64 0.315388 14067
55 64 0.397128 18932
58 64 0.353922 17536
61 64 0.437929 21531
64 64 0.803424 39010
67 64 0.610651 29317
70 64 0.928815 41016
73 64 0.849228 39380
76 64 0.888368 43228
79 64 1.29984 56582
1 121 0.000419 3
4 121 0.000635 16
7 121 0.00226 82
10 121 0.005842 261
13 121 0.00983 379
16 121 0.033318 1628
19 121 0.012552 692
22 121 0.039902 2246
25 121 0.037838 1878
28 121 0.057023 2554
31 121 0.084386 3840
34 121 0.10226 5195
37 121 0.155798 5946
40 121 0.180368 8151
43 121 0.157842 7945
46 121 0.229143 11513
49 121 0.249916 12595
52 121 0.34447 15752
55 121 0.513143 25901
58 121 0.314628 16093
61 121 0.486071 23664
64 121 0.806633 36127
67 121 0.723546 31545
70 121 0.640939 32206
73 121 0.837756 40337
76 121 1.05535 48422
79 121 0.896278 42999
1 196 0.000466 3
4 196 0.001069 29
7 196 0.002608 90
10 196 0.006704 351
13 196 0.014359 716
16 196 0.02406 1229
19 196 0.023311 1147
22 196 0.030376 1659
25 196 0.03515 1771
28 196 0.078506 3462
31 196 0.08893 3970
34 196 0.120591 6089
37 196 0.198784 8611
40 196 0.131469 6376
43 196 0.22814 10195
46 196 0.166632 8697
49 196 0.318401 15041
52 196 0.298731 14353
55 196 0.539326 26265
58 196 0.326833 16684
61 196 0.437087 21845
64 196 0.365227 20104
67 196 0.829689 41636
70 196 0.645989 32526
73 196 0.867463 39494
76 196 0.866258 40695
79 196 1.25153 56195
1 289 0.000432 3
4 289 0.000868 20
7 289 0.001454 46
10 289 0.005682 273
13 289 0.010322 511
16 289 0.023735 1125
19 289 0.019678 941
22 289 0.019271 1065
25 289 0.038351 1780
28 289 0.161264 8599
31 289 0.085971 4744
34 289 0.292562 17385
37 289 0.307366 17748
40 289 0.099355 5535
43 289 0.202483 9555
46 289 0.370828 15605
49 289 0.212268 11048
52 289 0.396557 17599
55 289 0.275699 13642
58 289 0.51916 22975
61 289 0.901189 43646
64 289 0.671072 30673
67 289 0.650425 30808
70 289 0.961867 44306
73 289 1.14091 53267
76 289 1.67527 70409
79 289 0.792113 40181
1 400 0.000392 3
4 400 0.000795 15
7 400 0.002275 86
10 400 0.004254 192
13 400 0.021709 1247
16 400 0.021951 1325
19 400 0.015668 898
22 400 0.028792 1339
25 400 0.051851 2580
28 400 0.086471 4730
31 400 0.190279 11621
34 400 0.28552 16295
37 400 0.155206 8129
40 400 0.155192 7414
43 400 0.202329 8102
46 400 0.272664 15544
49 400 0.936784 53949
52 400 0.381437 18709
55 400 0.348875 17732
58 400 0.373852 19382
61 400 0.617643 32520
64 400 0.646803 29733
67 400 0.860209 38828
70 400 1.3952 66982
73 400 1.05449 49810
76 400 1.30409 61180
79 400 1.45664 65694
1 529 0.000422 3
4 529 0.000986 16
7 529 0.001472 54
10 529 0.00828 422
13 529 0.007014 371
16 529 0.03035 1516
19 529 0.008011 442
22 529 0.078162 4667
25 529 0.053978 2869
28 529 0.058529 2745
31 529 0.201174 10860
34 529 0.093326 4635
37 529 0.088806 4484
40 529 0.131112 6998
43 529 0.260831 14164
46 529 0.265359 14113
49 529 0.310818 14388
52 529 0.393105 19576
55 529 1.11602 64899
58 529 0.412362 20123
61 529 0.742763 36662
64 529 0.591601 28755
67 529 0.617649 32320
70 529 1.09063 53749
73 529 1.35933 62601
76 529 1.0933 52546
79 529 1.8274 84698
1 676 0.000473 3
4 676 0.001017 31
7 676 0.003194 143
10 676 0.004372 208
13 676 0.006023 308
16 676 0.036311 1943
19 676 0.040946 2191
22 676 0.058739 3632
25 676 0.069571 4639
28 676 0.355307 18188
31 676 0.142995 8366
34 676 0.072229 3996
37 676 0.201409 11725
40 676 0.169699 8131
43 676 0.165136 8505
46 676 1.37515 73487
49 676 0.410618 24382
52 676 2.25533 116722
55 676 0.341114 15172
58 676 1.66447 91796
61 676 0.835022 42924
64 676 0.926344 46290
67 676 6.3632 330396
70 676 0.879308 42033
73 676 0.929588 44506
76 676 1.1672 51888
79 676 1.2089 53198
1 841 0.00042 3
4 841 0.001062 23
7 841 0.003652 148
10 841 0.006331 334
13 841 0.007271 324
16 841 0.023872 1416
19 841 0.016339 784
22 841 0.063507 3667
25 841 0.105489 6109
28 841 0.107418 6613
31 841 0.083001 3982
34 841 0.155778 8907
37 841 0.268326 15628
40 841 0.308439 17501
43 841 0.194301 10380
46 841 0.339244 17194
49 841 1.49126 79508
52 841 1.75503 100206
55 841 2.10843 112421
58 841 3.31987 176301
61 841 0.592963 30364
64 841 1.3058 64574
67 841 0.848341 38363
70 841 0.832169 39844
73 841 4.91375 250997
76 841 1.07405 56483
79 841 1.99641 101720
1 1024 0.000368 3
4 1024 0.000891 19
7 1024 0.00244 104
10 1024 0.002991 137
13 1024 0.007146 366
16 1024 0.037882 2295
19 1024 0.025218 1536
22 1024 0.077196 4472
25 1024 0.053971 3184
28 1024 0.046886 2674
31 1024 0.09293 4723
34 1024 0.169666 9804
37 1024 0.339862 16980
40 1024 0.1684 9618
43 1024 0.189253 8885
46 1024 0.74097 41836
49 1024 1.31398 67560
52 1024 1.00991 52340
55 1024 0.295719 15460
58 1024 0.462569 21863
61 1024 0.667724 29835
64 1024 0.602442 35486
67 1024 0.88474 39327
70 1024 0.861238 49560
73 1024 0.772394 42257
76 1024 1.83685 110779
79 1024 1.42059 71094
1 1225 0.000427 3
4 1225 0.000982 25
7 1225 0.00307 123
10 1225 0.009213 443
13 1225 0.008663 489
16 1225 0.020666 1226
19 1225 0.069882 3638
22 1225 0.028998 1478
25 1225 0.060223 4072
28 1225 0.110593 7354
31 1225 0.147895 8789
34 1225 0.184457 8621
37 1225 0.39011 20535
40 1225 0.334284 22118
43 1225 0.235894 12592
46 1225 1.17653 65757
49 1225 0.381059 19530
52 1225 0.390326 18293
55 1225 1.2444 67081
58 1225 1.57324 76340
61 1225 1.0235 64398
64 1225 0.750563 45134
67 1225 0.666199 32044
70 1225 1.81258 93143
73 1225 1.92824 110421
76 1225 0.922117 51254
79 1225 1.80818 100829
1 1444 0.000429 3
4 1444 0.00095 21
7 1444 0.00199 72
10 1444 0.007058 352
13 1444 0.010992 625
16 1444 0.012032 693
19 1444 0.050828 3272
22 1444 0.06536 3949
25 1444 0.132448 7577
28 1444 0.115919 6694
31 1444 0.263926 14298
34 1444 0.337454 21237
37 1444 0.708526 36601
40 1444 0.353904 18297
43 1444 0.494715 26694
46 1444 1.00318 53894
49 1444 1.65223 89265
52 1444 0.247974 13194
55 1444 1.07452 60748
58 1444 0.583729 29873
61 1444 2.06414 116348
64 1444 1.61469 98790
67 1444 0.661333 34171
70 1444 0.818655 43061
73 1444 1.13782 59344
76 1444 1.158 58023
79 1444 1.4837 70539
1 1681 0.000477 3
4 1681 0.000888 20
7 1681 0.003177 146
10 1681 0.005458 270
13 1681 0.00596 308
16 1681 0.016857 723
19 1681 0.039431 2462
22 1681 0.107234 6613
25 1681 0.04383 2499
28 1681 0.106793 5478
31 1681 0.311083 17708
34 1681 0.338948 19308
37 1681 0.235431 13653
40 1681 0.440169 25492
43 1681 0.577692 36424
46 1681 0.818538 49633
49 1681 1.67962 93608
52 1681 3.01106 151369
55 1681 3.04535 167931
58 1681 4.59875 241056
61 1681 0.856144 42501
64 1681 0.689536 39684
67 1681 0.940431 46303
70 1681 5.95976 322822
73 1681 4.55689 253829
76 1681 1.05982 56980
79 1681 2.71743 154363
1 1936 0.000402 3
4 1936 0.000974 29
7 1936 0.001743 61
10 1936 0.008892 521
13 1936 0.009595 553
16 1936 0.01048 571
19 1936 0.056051 3518
22 1936 0.047585 2865
25 1936 0.031275 1960
28 1936 0.348746 20824
31 1936 0.704299 38908
34 1936 0.323131 20039
37 1936 0.478658 24877
40 1936 0.179086 9429
43 1936 0.649103 36740
46 1936 1.07043 56776
49 1936 1.54867 82922
52 1936 1.79904 101644
55 1936 2.34407 142219
58 1936 1.26659 76245
61 1936 0.437089 23181
64 1936 0.506387 26668
67 1936 1.96069 114746
70 1936 5.23636 299713
73 1936 6.62061 335107
76 1936 9.05524 475153
79 1936 5.76133 340517
1 2209 0.000416 3
4 2209 0.001046 30
7 2209 0.002132 71
10 2209 0.005733 289
13 2209 0.014109 795
16 2209 0.018145 1045
19 2209 0.057162 3136
22 2209 0.020374 1211
25 2209 0.058885 4069
28 2209 0.113358 6803
31 2209 0.062016 4152
34 2209 0.445922 24540
37 2209 0.130689 7183
40 2209 0.166123 8445
43 2209 0.79234 39968
46 2209 0.870447 52872
49 2209 1.31585 73839
52 2209 1.80147 94992
55 2209 0.425926 23073
58 2209 1.8909 107031
61 2209 1.86637 114352
64 2209 1.14072 74226
67 2209 2.42755 140926
70 2209 1.86742 106532
73 2209 0.887927 44146
76 2209 1.13622 55413
79 2209 1.45792 74363
1 2500 0.000428 3
4 2500 0.000864 20
7 2500 0.003311 149
10 2500 0.005842 270
13 2500 0.00756 393
